time,retire,frontend,backend,speculate,
139.0,51.9, 7.1,38.3, 2.6,
140.0,51.4, 7.0,38.9, 2.6,
141.0,51.7, 7.0,38.7, 2.6,
142.0,51.7, 7.0,38.7, 2.6,
143.0,51.8, 7.2,38.3, 2.7,
144.0,51.2, 7.2,38.9, 2.7,
145.0,51.6, 7.3,38.4, 2.7,
146.0,51.9, 7.3,38.2, 2.7,
147.0,51.6, 7.1,38.8, 2.6,
148.0,52.1, 7.0,38.4, 2.5,
149.0,52.1, 6.9,38.5, 2.4,
150.0,52.0, 6.8,38.8, 2.3,
151.0,52.2, 6.9,38.6, 2.3,
152.0,52.0, 6.9,38.8, 2.3,
153.0,52.3, 6.9,38.5, 2.4,
154.0,52.1, 6.9,38.6, 2.4,
155.0,52.0, 6.9,38.6, 2.4,
156.0,52.2, 7.0,38.4, 2.5,
157.0,52.2, 7.0,38.3, 2.5,
158.0,52.2, 7.1,38.1, 2.5,
159.0,52.2, 7.2,37.9, 2.6,
160.0,52.3, 7.2,37.9, 2.6,
161.0,52.4, 7.1,37.9, 2.6,
162.0,52.3, 7.0,38.2, 2.5,
163.0,52.1, 7.0,38.3, 2.6,
164.0,52.1, 7.1,38.3, 2.6,
165.0,52.0, 7.1,38.3, 2.6,
166.0,51.9, 7.1,38.4, 2.6,
167.0,52.0, 7.0,38.4, 2.5,
168.0,52.1, 6.9,38.6, 2.4,
169.0,51.7, 6.8,39.1, 2.4,
170.0,52.0, 6.9,38.7, 2.4,
171.0,51.9, 6.9,38.7, 2.5,
172.0,52.0, 6.9,38.6, 2.5,
173.0,52.2, 6.8,38.6, 2.4,
174.0,52.5, 6.7,38.5, 2.3,
175.0,52.4, 6.5,38.9, 2.2,
176.0,51.8, 6.3,39.7, 2.2,
177.0,52.0, 6.4,39.3, 2.2,
178.0,51.8, 6.4,39.7, 2.2,
179.0,52.2, 6.4,39.1, 2.2,
180.0,52.1, 6.5,39.2, 2.2,
181.0,52.4, 6.5,38.8, 2.3,
182.0,52.0, 6.5,39.2, 2.3,
183.0,51.7, 6.5,39.5, 2.3,
