time,retire,frontend,backend,speculate,
144.1,23.9,17.3,57.7, 1.0,
145.1,24.7,21.2,52.9, 1.2,
146.1,17.9,14.8,66.6, 0.7,
147.1,16.4,16.5,66.3, 0.8,
148.1,12.6,16.6,70.2, 0.7,
149.1,12.0,16.9,70.5, 0.7,
150.1,12.3,16.5,70.5, 0.7,
151.1,13.0,16.0,70.3, 0.7,
152.1,15.6,14.9,68.9, 0.6,
153.1,24.5,19.4,54.9, 1.2,
154.1,22.8,19.3,56.8, 1.1,
155.1,17.7,15.2,66.4, 0.8,
156.1,15.3,16.7,67.4, 0.7,
157.1,12.4,16.7,70.3, 0.7,
158.1,11.2,17.0,71.2, 0.6,
159.1,11.5,16.7,71.2, 0.6,
160.1,13.8,16.6,68.9, 0.7,
161.1,16.1,15.8,67.4, 0.7,
162.1,25.2,20.4,53.2, 1.2,
163.1,22.7,19.7,56.5, 1.0,
164.1,16.9,15.7,66.7, 0.7,
165.1,15.1,17.1,67.1, 0.7,
166.1,12.9,16.6,69.9, 0.7,
167.1,11.3,16.9,71.2, 0.6,
168.1,11.9,16.6,70.9, 0.7,
169.1,13.4,15.9,70.0, 0.7,
170.1,17.1,16.3,65.8, 0.7,
171.1,24.8,19.8,54.2, 1.2,
172.1,22.7,18.3,58.0, 1.0,
173.1,16.5,14.6,68.2, 0.7,
174.1,14.1,16.4,68.8, 0.7,
175.1,12.4,16.7,70.2, 0.7,
176.1,11.2,16.9,71.3, 0.6,
177.1,12.4,16.6,70.3, 0.7,
178.1,13.7,15.7,69.9, 0.7,
179.1,17.8,16.9,64.6, 0.8,
180.1,24.7,20.3,53.8, 1.2,
181.1,22.3,18.8,57.9, 1.0,
182.1,17.1,15.6,66.5, 0.8,
183.1,13.5,16.5,69.4, 0.6,
184.1,12.7,16.6,70.1, 0.7,
185.1,11.6,16.8,71.0, 0.6,
186.1,12.6,16.6,70.1, 0.7,
187.1,14.4,15.7,69.3, 0.7,
188.1,18.4,16.9,63.9, 0.8,
189.1,24.5,19.8,54.5, 1.2,
190.1,22.4,18.2,58.4, 1.0,
191.1,17.2,14.7,67.3, 0.8,
192.1,12.6,16.6,70.1, 0.6,
193.1,11.9,16.7,70.8, 0.6,
